index,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,cohort,gmt_library
6,prerank,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,0.5339133451926503,2.2351170380898284,0.0,0.00013406577937465016,0.001,88/182,21.60%,COL7A1;LAMA2;COMP;LTBP2;ELN;CDH1;FBN1;TNC;PXDN;COL16A1;COL6A1;LTBP4;CTSB;MMP7;SPP1;FBLN1;FBLN5;FBLN2;MMP3;COL6A3;VCAN;ACAN;COL18A1;FMOD;EFEMP1;COL6A2;FGB;SDC1;TNXB;CTSG;COL11A1;MMP1;COL14A1;MMP19;FGG;EFEMP2;LTBP3;MFAP2;KLKB1;ACTA2;SCUBE1;VTN;TLL1;PRSS2;PCOLCE;ADAMTS2;MMP2;CEACAM8;ADAM15;LUM;FGA;ADAMTS8;NCAN;CD44;ITGAL;MMP10;SCUBE3;ASPN;PCOLCE2;CTSL;NID1;CAPN2;CAPN1;COL12A1;AGRN;CTSS;VCAM1;P4HA1;P4HA2;SPARC;DCN;DMP1;ITGB2;ADAM12;LAMB2;MMP14;PSEN1;ITGAE;PDGFA;ICAM1;TIMP2;COL15A1;HAPLN1;MMP12;LAMB1;EMILIN3;P3H3;DAG1,ciao,Reactome
7,prerank,REACTOME_ANTIMICROBIAL_PEPTIDES,0.7056342361809207,2.2167928009781552,0.0,0.00011491352517827157,0.001,21/34,16.91%,CHGA;REG3A;LYZ;PLA2G2A;LCN2;ITLN1;BPIFB1;CTSG;RNASE6;BPIFA1;PRSS2;DEFA5;PGLYRP1;DCD;DEFA6;CLU;CAMP;DEFA4;CCR6;S100A9;CD4,ciao,Reactome
10,prerank,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,0.5812873854009197,2.164052673480725,0.0,0.0003016480035929629,0.003,35/81,14.34%,COL7A1;ELN;CDH1;FBN1;COL16A1;COL6A1;CTSB;MMP7;SPP1;MMP3;COL6A3;ACAN;COL18A1;COL6A2;CTSG;COL11A1;MMP1;COL14A1;MMP19;KLKB1;SCUBE1;TLL1;PRSS2;MMP2;ADAM15;ADAMTS8;CD44;MMP10;SCUBE3;CTSL;NID1;CAPN2;CAPN1;COL12A1;CTSS,ciao,Reactome
14,prerank,REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC,-0.6098765621102774,-2.1448289797871136,0.0,0.009378205134907103,0.036,22/31,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
15,prerank,REACTOME_COLLAGEN_DEGRADATION,0.6726990173901728,2.1436918848260444,0.0,0.00035750874499906714,0.003,17/36,11.59%,COL7A1;COL16A1;COL6A1;CTSB;MMP7;MMP3;COL6A3;COL18A1;COL6A2;COL11A1;MMP1;COL14A1;MMP19;PRSS2;MMP2;MMP10;CTSL,ciao,Reactome
16,prerank,REACTOME_COMPLEMENT_CASCADE,0.5720200297939577,2.1423076642586882,0.0,0.00032175787049916043,0.003,34/83,13.80%,CRP;CFD;GZMM;CFHR3;C4BPB;SERPING1;CFHR1;IGHG4;C4BPA;F2;C4A;IGLV3-25;CFHR5;IGKV1-5;PROS1;C1S;IGLV1-47;C1QA;C7;C8B;C9;CFHR2;VTN;IGHV1-2;COLEC11;C4B;IGHG1;MASP1;IGKV3-20;CD55;CPN1;CLU;C1QB;IGLV3-21,ciao,Reactome
17,prerank,REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,-0.5845657549334745,-2.13284549995217,0.0,0.009811437437334876,0.044,24/34,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;SRC;PSMB1;TGFB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
19,prerank,REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS,0.838370716219858,2.1159699401551255,0.0,0.0005850143099984735,0.007,9/14,9.30%,F12;F11;SERPING1;F8;F2;F9;KLKB1;F10;GP5,ciao,Reactome
22,prerank,REACTOME_METABOLISM_OF_POLYAMINES,-0.582791389537354,-2.1122147650735044,0.0,0.009870900694530844,0.067,24/34,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;SMS;PSMB2;SRM;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
23,prerank,REACTOME_PLASMA_LIPOPROTEIN_REMODELING,0.7104212066218842,2.1086008748037157,0.0,0.0006032960071859257,0.008,12/24,9.13%,APOF;ANGPTL3;APOA2;CETP;APOE;APOC3;APOA1;PLTP;LPL;APOB;ANGPTL4;LCAT,ciao,Reactome
24,prerank,REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION,0.7344589407915487,2.0975391587647043,0.0,0.0007425181626903702,0.011,11/20,8.13%,F8;F2;PROS1;FGB;FGG;F5;F10;SERPINA5;SERPIND1;PROC;FGA,ciao,Reactome
25,prerank,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,0.6555654918024372,2.081789677597249,0.0,0.0009193082014261726,0.015,13/34,7.40%,COL7A1;PXDN;COL6A1;CTSB;MMP7;MMP3;COL6A3;COL18A1;COL6A2;COL11A1;COL14A1;TLL1;PCOLCE,ciao,Reactome
27,prerank,REACTOME_COLLAGEN_FORMATION,0.6059266124741046,2.065313415679279,0.0,0.0009652736114974812,0.017,21/48,15.97%,COL7A1;PXDN;COL16A1;COL6A1;CTSB;MMP7;MMP3;COL6A3;COL18A1;COL6A2;COL11A1;COL14A1;TLL1;PCOLCE;ADAMTS2;PCOLCE2;CTSL;COL12A1;CTSS;P4HA1;P4HA2,ciao,Reactome
